<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,<a id=10 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=11 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=12 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=13 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/PleIAs/Pleias-1.2b-Preview'>PleIAs/Pleias-1.2b-Preview</a>,🧠,3.78,1195468800.0,65536.0,2048.0,✓,✗,(✓),✓,6.53 ± 3.01 / 21.62 ± 3.58,42.02 ± 1.06 / 42.02 ± 1.06,1.69 ± 1.60 / 38.46 ± 2.67,19.92 ± 2.64 / 9.49 ± 1.87,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/EuropeanParliament/EUBERT'>EuropeanParliament/EUBERT</a>,🔍,3.80,93990500.0,65636.0,512.0,✓,✗,(✓),✓,4.52 ± 2.26 / 29.29 ± 3.38,53.19 ± 1.34 / 53.19 ± 1.34,2.22 ± 1.24 / 49.55 ± 1.17,4.57 ± 2.01 / 1.67 ± 0.82,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/arcee-ai/AFM-4.5B'>arcee-ai/AFM-4.5B</a>,📝,3.80,4619189760.0,128005.0,65536.0,✓,✗,(✓),✗,13.15 ± 1.01 / 22.18 ± 2.16,36.27 ± 1.35 / 36.27 ± 1.35,2.77 ± 1.31 / 49.18 ± 1.57,14.56 ± 0.78 / 0.35 ± 0.16,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/yulan-team/YuLan-Mini-Instruct'>yulan-team/YuLan-Mini-Instruct</a>,📝,3.85,2424375168.0,99000.0,28723.0,✗,✗,(✓),✓,10.70 ± 5.00 / 25.47 ± 4.08,31.50 ± 2.94 / 31.50 ± 2.94,0.51 ± 0.66 / 33.43 ± 0.22,17.53 ± 1.54 / 5.93 ± 1.39,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Preview</a>,🧠,3.88,2611528704.0,128000.0,4096.0,✓,✗,(✓),✓,3.92 ± 4.53 / 24.00 ± 2.39,19.33 ± 3.31 / 19.33 ± 3.31,-1.56 ± 0.90 / 38.25 ± 3.69,44.08 ± 1.49 / 26.82 ± 1.35,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/PleIAs/Pleias-3b-Preview'>PleIAs/Pleias-3b-Preview</a>,🧠,3.95,3211926528.0,65536.0,4096.0,✓,✗,(✓),✓,4.69 ± 3.66 / 13.92 ± 3.76,22.52 ± 6.54 / 22.52 ± 6.54,1.12 ± 1.51 / 43.17 ± 3.21,29.49 ± 1.38 / 16.89 ± 1.16,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.2-1B'>meta-llama/Llama-3.2-1B</a>,🧠,4.00,1235814400.0,128256.0,131072.0,✓,✗,(✓),✓,13.89 ± 2.66 / 36.83 ± 3.92,20.65 ± 2.38 / 20.65 ± 2.38,0.72 ± 2.21 / 49.47 ± 1.36,21.15 ± 3.58 / 9.29 ± 2.62,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-4B-FP8'>nvidia/NVIDIA-Nemotron-3-Nano-4B-FP8 (val)</a>,🤔,4.09,2680100864.0,131072.0,262144.0,✓,✗,✗,✓,7.89 ± 2.16 / 34.46 ± 1.50,28.69 ± 1.56 / 28.69 ± 1.56,2.31 ± 3.74 / 46.01 ± 1.96,1.64 ± 0.33 / 0.50 ± 0.19,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT</a>,📝,4.11,?,103424.0,131072.0,✓,✗,(✓),✗,2.98 ± 2.69 / 28.19 ± 3.14,27.53 ± 2.03 / 27.53 ± 2.03,0.00 ± 0.00 / 33.36 ± 0.27,10.58 ± 1.09 / 1.83 ± 0.59,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct</a>,📝,4.19,1235814400.0,128256.0,131072.0,✓,✗,(✓),✓,0.33 ± 1.85 / 19.65 ± 4.37,32.22 ± 1.65 / 32.22 ± 1.65,-1.65 ± 1.57 / 37.31 ± 2.85,5.44 ± 0.63 / 0.00 ± 0.00,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/PleIAs/Pleias-350m-Preview'>PleIAs/Pleias-350m-Preview</a>,🧠,4.19,353424384.0,65536.0,2048.0,✓,✗,(✓),✓,1.52 ± 3.98 / 20.03 ± 4.25,27.20 ± 2.49 / 27.20 ± 2.49,0.81 ± 1.19 / 36.69 ± 2.45,5.91 ± 1.64 / 1.17 ± 0.40,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Base'>LiquidAI/LFM2.5-1.2B-Base</a>,📝,4.25,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,2.14 ± 2.63 / 29.59 ± 3.16,24.39 ± 3.08 / 24.39 ± 3.08,-0.10 ± 0.99 / 36.00 ± 2.91,5.18 ± 0.47 / 0.00 ± 0.00,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Instruct'>LiquidAI/LFM2.5-1.2B-Instruct</a>,📝,4.26,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,4.14 ± 1.22 / 27.30 ± 2.27,21.92 ± 1.16 / 21.92 ± 1.16,-0.62 ± 1.39 / 38.96 ± 4.26,4.76 ± 0.91 / 0.00 ± 0.00,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/LiquidAI/LFM2-700M'>LiquidAI/LFM2-700M</a>,📝,4.26,742489344.0,65536.0,128000.0,✗,✗,(✓),✓,2.37 ± 1.63 / 23.74 ± 2.62,22.18 ± 2.08 / 22.18 ± 2.08,-0.47 ± 0.91 / 34.15 ± 1.31,7.21 ± 0.32 / 0.09 ± 0.08,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/LiquidAI/LFM2-1.2B'>LiquidAI/LFM2-1.2B</a>,📝,4.29,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,4.35 ± 2.35 / 26.46 ± 1.33,17.50 ± 1.57 / 17.50 ± 1.57,-0.34 ± 1.12 / 37.77 ± 3.89,7.23 ± 0.44 / 0.00 ± 0.00,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it</a>,📝,4.31,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,2.23 ± 2.71 / 22.87 ± 1.15,18.22 ± 3.10 / 18.22 ± 3.10,0.76 ± 1.08 / 38.84 ± 4.75,7.49 ± 0.67 / 0.06 ± 0.06,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-3-270m'>google/gemma-3-270m</a>,🧠,4.31,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,4.11 ± 3.23 / 20.02 ± 4.63,17.05 ± 2.34 / 17.05 ± 2.34,-0.85 ± 1.74 / 39.04 ± 3.66,8.06 ± 1.41 / 0.78 ± 0.39,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M-Instruct'>HuggingFaceTB/SmolLM2-360M-Instruct</a>,📝,4.36,361821120.0,49152.0,8192.0,✓,✗,(✓),✓,-0.28 ± 1.17 / 10.34 ± 1.34,19.96 ± 2.36 / 19.96 ± 2.36,0.34 ± 1.30 / 38.21 ± 4.54,6.16 ± 0.74 / 0.00 ± 0.00,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M-Instruct'>HuggingFaceTB/SmolLM2-135M-Instruct</a>,📝,4.37,134515008.0,49152.0,8192.0,✓,✗,(✓),✓,0.86 ± 2.16 / 19.60 ± 1.33,15.25 ± 2.54 / 15.25 ± 2.54,0.59 ± 0.96 / 36.53 ± 3.37,5.55 ± 0.56 / 0.02 ± 0.04,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
fresh-xlm-roberta-base,🔍,4.38,278885778.0,250002.0,512.0,✓,✗,✗,✓,-0.00 ± 1.94 / 22.46 ± 1.04,22.88 ± 1.95 / 22.88 ± 1.95,0.29 ± 0.56 / 35.14 ± 2.91,0.04 ± 0.05 / 0.04 ± 0.05,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct</a>,📝,4.38,107908288.0,65536.0,262144.0,✓,✗,(✓),✓,-0.73 ± 2.60 / 17.17 ± 3.11,16.04 ± 1.54 / 16.04 ± 1.54,1.64 ± 1.13 / 39.71 ± 3.81,6.12 ± 1.39 / 0.69 ± 0.36,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
fresh-electra-small,🔍,4.39,13738755.0,32000.0,128.0,✓,✗,✗,✓,1.31 ± 2.57 / 23.22 ± 2.72,18.33 ± 2.21 / 18.33 ± 2.21,0.13 ± 0.26 / 33.39 ± 0.31,0.04 ± 0.05 / 0.04 ± 0.05,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M'>HuggingFaceTB/SmolLM2-360M</a>,🧠,4.41,361821120.0,49152.0,8192.0,✓,✗,(✓),✓,1.88 ± 2.60 / 20.19 ± 4.91,12.11 ± 2.71 / 12.11 ± 2.71,-0.65 ± 1.96 / 40.97 ± 4.49,8.97 ± 1.87 / 1.39 ± 0.75,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base</a>,🧠,4.42,107908288.0,65536.0,262144.0,✓,✗,(✓),✓,0.26 ± 1.60 / 11.36 ± 1.32,13.17 ± 2.54 / 13.17 ± 2.54,0.14 ± 1.73 / 39.37 ± 3.48,8.13 ± 1.92 / 0.82 ± 0.71,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/LiquidAI/LFM2-350M'>LiquidAI/LFM2-350M</a>,📝,4.43,354483968.0,65536.0,128000.0,✗,✗,(✓),✓,2.02 ± 2.18 / 27.46 ± 3.52,14.17 ± 3.86 / 14.17 ± 3.86,-0.32 ± 0.76 / 34.79 ± 2.90,3.87 ± 0.60 / 0.00 ± 0.00,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M'>HuggingFaceTB/SmolLM2-135M</a>,🧠,4.45,134515008.0,49152.0,8192.0,✓,✗,(✓),✓,0.45 ± 1.39 / 14.48 ± 2.43,12.47 ± 1.83 / 12.47 ± 1.83,0.19 ± 0.55 / 37.31 ± 3.85,7.01 ± 2.46 / 0.71 ± 0.58,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/AIDC-AI/Marco-Mini-Global-Base'>AIDC-AI/Marco-Mini-Global-Base (val)</a>,📝,4.48,17406164992.0,151936.0,32768.0,✓,✗,(✓),✓,2.24 ± 1.66 / 14.87 ± 1.80,11.32 ± 1.09 / 11.32 ± 1.09,0.00 ± 0.00 / 32.76 ± 0.48,2.55 ± 0.33 / 0.00 ± 0.00,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Thinking'>LiquidAI/LFM2.5-1.2B-Thinking</a>,🤔,4.58,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,1.57 ± 2.04 / 21.53 ± 1.69,5.92 ± 1.16 / 5.92 ± 1.16,0.00 ± 0.00 / 33.36 ± 0.27,1.49 ± 0.53 / 0.42 ± 0.23,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/PleIAs/Baguettotron'>PleIAs/Baguettotron@refs/pr/6#no-thinking</a>,📝,4.63,320956992.0,65536.0,4096.0,✓,✗,(✓),✓,1.86 ± 1.76 / 24.23 ± 3.07,1.08 ± 0.58 / 1.08 ± 0.58,1.82 ± 2.32 / 42.18 ± 4.94,1.08 ± 0.18 / 0.00 ± 0.00,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/PleIAs/Monad'>PleIAs/Monad</a>,🧠,4.70,56656128.0,8192.0,2048.0,✓,✗,(✓),✓,-0.31 ± 2.86 / 18.94 ± 5.16,0.00 ± 0.00 / 0.00 ± 0.00,0.04 ± 0.07 / 33.36 ± 0.23,1.35 ± 0.61 / 0.00 ± 0.00,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B</a>,🤔,-,2031739904.0,151936.0,40960.0,✓,✗,✗,✓,-,44.23 ± 4.54 / 44.23 ± 4.54,10.42 ± 1.87 / 54.63 ± 1.12,50.75 ± 1.72 / 29.18 ± 1.76,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/facebook/MobileLLM-R1-360M'>facebook/MobileLLM-R1-360M</a>,📝,-,359431168.0,128256.0,32768.0,✗,✗,(✓),✓,-,2.36 ± 0.95 / 2.36 ± 0.95,-0.03 ± 0.93 / 35.54 ± 2.27,0.63 ± 0.39 / 0.00 ± 0.00,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/mistralai/Magistral-Small-2509'>mistralai/Magistral-Small-2509</a>,📝,-,24011361280.0,131072.0,8192.0,✓,✗,(✓),✓,-,65.55 ± 1.04 / 65.55 ± 1.04,28.82 ± 1.00 / 63.16 ± 0.86,73.58 ± 2.16 / 54.54 ± 3.13,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B</a>,🤔,-,751632384.0,151936.0,40960.0,✓,✗,✗,✓,-,33.86 ± 1.49 / 33.86 ± 1.49,3.73 ± 1.70 / 47.39 ± 0.92,33.43 ± 1.68 / 16.20 ± 1.54,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/tencent/Hunyuan-1.8B-Instruct'>tencent/Hunyuan-1.8B-Instruct</a>,🤔,-,1791080448.0,120818.0,262144.0,✓,✗,(✓),✓,-,27.15 ± 1.14 / 27.15 ± 1.14,1.74 ± 2.25 / 42.96 ± 0.86,19.63 ± 0.92 / 0.00 ± 0.00,-,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/facebook/MobileLLM-R1-950M-base'>facebook/MobileLLM-R1-950M-base</a>,🧠,-,949685760.0,128256.0,4096.0,✗,✗,(✓),✓,-,23.61 ± 3.52 / 23.61 ± 3.52,-0.12 ± 1.41 / 39.17 ± 2.97,9.39 ± 2.37 / 1.93 ± 1.08,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/TildeAI/TildeOpen-30b'>TildeAI/TildeOpen-30b#slow-tokenizer</a>,🧠,-,30677882880.0,131072.0,65536.0,✓,✗,✗,✓,-,59.13 ± 3.23 / 59.13 ± 3.23,13.83 ± 1.75 / 53.15 ± 3.10,66.06 ± 2.21 / 44.30 ± 2.68,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Shekswess/trlm-135m'>Shekswess/trlm-135m</a>,📝,-,134516160.0,49154.0,8192.0,✓,✗,(✓),✗,-,12.81 ± 4.22 / 12.81 ± 4.22,0.09 ± 0.17 / 33.40 ± 0.29,4.88 ± 1.93 / 0.09 ± 0.10,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/facebook/MobileLLM-R1-950M'>facebook/MobileLLM-R1-950M</a>,📝,-,949685760.0,128256.0,32768.0,✗,✗,(✓),✓,-,8.92 ± 2.50 / 8.92 ± 2.50,1.63 ± 2.26 / 38.24 ± 3.79,0.90 ± 0.57 / 0.00 ± 0.00,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/zai-org/GLM-4.5-Air'>zai-org/GLM-4.5-Air#thinking</a>,🤔,-,110468824832.0,151552.0,131072.0,✓,✗,✗,✓,-,70.41 ± 0.94 / 70.41 ± 0.94,24.06 ± 1.66 / 59.42 ± 1.64,37.72 ± 0.88 / 0.00 ± 0.00,-,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/mistralai/Voxtral-Mini-3B-2507'>mistralai/Voxtral-Mini-3B-2507</a>,📝,-,4676271104.0,131072.0,8192.0,✓,✗,(✓),✓,-,50.11 ± 2.41 / 50.11 ± 2.41,6.28 ± 2.13 / 51.12 ± 1.66,67.80 ± 2.05 / 49.78 ± 2.89,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Qwen/Qwen3-8B'>Qwen/Qwen3-8B</a>,🤔,-,8190735360.0,151936.0,40960.0,✓,✗,✗,✓,-,57.00 ± 0.79 / 57.00 ± 0.79,25.02 ± 2.21 / 62.26 ± 1.13,63.58 ± 1.19 / 43.31 ± 1.60,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Qwen/Qwen3-Next-80B-A3B-Instruct'>Qwen/Qwen3-Next-80B-A3B-Instruct</a>,📝,-,81324862720.0,151936.0,262144.0,✓,✗,✗,✓,-,66.42 ± 1.28 / 66.42 ± 1.28,39.03 ± 1.09 / 69.12 ± 0.60,64.44 ± 0.95 / 42.11 ± 1.13,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Qwen/Qwen3-Next-80B-A3B-Thinking'>Qwen/Qwen3-Next-80B-A3B-Thinking</a>,🤔,-,81324862720.0,151936.0,262144.0,✓,✗,✗,✓,-,65.98 ± 1.28 / 65.98 ± 1.28,24.15 ± 1.70 / 50.27 ± 1.26,48.49 ± 1.58 / 26.52 ± 1.65,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2#no-thinking</a>,📝,-,8888227328.0,131072.0,131072.0,✓,✗,✗,✓,-,53.73 ± 1.38 / 53.73 ± 1.38,3.60 ± 1.52 / 45.62 ± 3.50,0.44 ± 0.06 / 0.00 ± 0.00,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2</a>,🤔,-,8888227328.0,131072.0,131072.0,✓,✗,✗,✓,-,54.83 ± 1.15 / 54.83 ± 1.15,6.88 ± 1.66 / 53.35 ± 0.87,51.49 ± 0.94 / 31.11 ± 1.44,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/kyutai/helium-1-2b'>kyutai/helium-1-2b</a>,🧠,-,2023868416.0,64000.0,4096.0,✓,✗,(✓),✗,-,35.48 ± 2.19 / 35.48 ± 2.19,0.00 ± 0.00 / 33.30 ± 0.27,58.50 ± 3.77 / 41.17 ± 3.88,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct</a>,📝,-,1720574976.0,151936.0,40960.0,✗,✗,(✓),✗,42.66 ± 1.76 / 52.18 ± 2.33,-,-,-,16.7.1.dev0,-,-,-
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B'>HuggingFaceTB/SmolLM3-3B#no-thinking</a>,📝,-,3075098624.0,128256.0,65536.0,✓,✗,✗,✓,25.88 ± 1.91 / 48.67 ± 2.27,-,-,-,16.7.1.dev0,-,-,-
<a href='https://hf.co/Qwen/Qwen3-14B'>Qwen/Qwen3-14B</a>,🤔,-,14768307200.0,151936.0,40960.0,✓,✗,✗,✓,-,64.24 ± 0.69 / 64.24 ± 0.69,32.56 ± 1.06 / 65.49 ± 0.64,68.35 ± 0.85 / 46.37 ± 1.00,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Qwen/Qwen3-4B'>Qwen/Qwen3-4B</a>,🤔,-,4022468096.0,151936.0,40960.0,✓,✗,✗,✓,-,49.34 ± 1.25 / 49.34 ± 1.25,22.01 ± 2.01 / 59.94 ± 1.68,61.09 ± 1.10 / 40.28 ± 1.82,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-7-sonnet-20250219#no-thinking (zero-shot, val)</a>",📝,-,?,?,200000.0,✓,✗,✗,✓,-,57.99 ± 1.83 / 57.99 ± 1.83,54.31 ± 2.53 / 75.98 ± 1.50,59.14 ± 1.19 / 38.69 ± 1.47,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Qwen/Qwen3-4B-Instruct-2507'>Qwen/Qwen3-4B-Instruct-2507</a>,📝,-,4022468096.0,151936.0,262144.0,✓,✗,✗,✓,-,57.13 ± 0.69 / 57.13 ± 0.69,20.08 ± 1.64 / 54.92 ± 1.88,65.25 ± 0.78 / 43.12 ± 1.22,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Qwen/Qwen3-30B-A3B'>Qwen/Qwen3-30B-A3B</a>,🤔,-,30532122624.0,151936.0,40960.0,✓,✗,✗,✓,-,63.58 ± 1.27 / 63.58 ± 1.27,30.93 ± 1.38 / 64.74 ± 0.66,64.40 ± 0.91 / 42.17 ± 0.76,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Qwen/Qwen3-30B-A3B'>Qwen/Qwen3-30B-A3B#no-thinking</a>,📝,-,30532122624.0,151936.0,40960.0,✓,✗,✗,✓,-,62.29 ± 0.86 / 62.29 ± 0.86,30.83 ± 0.89 / 65.04 ± 0.55,65.30 ± 1.10 / 43.59 ± 1.35,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Qwen/Qwen3-235B-A22B-Thinking-2507-FP8'>Qwen/Qwen3-235B-A22B-Thinking-2507-FP8</a>,🤔,-,235107904512.0,151936.0,262144.0,✓,✗,✗,✓,-,71.03 ± 0.99 / 71.03 ± 0.99,33.52 ± 1.46 / 60.67 ± 1.05,60.96 ± 1.11 / 37.66 ± 1.47,-,16.4.0.dev0,16.4.0.dev0,16.4.0.dev0
<a href='https://hf.co/facebook/MobileLLM-R1-140M-base'>facebook/MobileLLM-R1-140M-base</a>,🧠,-,140248512.0,128256.0,4096.0,✗,✗,(✓),✓,-,11.08 ± 1.24 / 11.08 ± 1.24,-1.11 ± 2.32 / 39.12 ± 4.48,3.08 ± 1.06 / 0.04 ± 0.07,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/facebook/MobileLLM-R1-140M'>facebook/MobileLLM-R1-140M</a>,🤔,-,140248512.0,128256.0,32768.0,✗,✗,(✓),✓,-,0.00 ± 0.00 / 0.00 ± 0.00,0.00 ± 0.00 / 33.36 ± 0.27,0.06 ± 0.06 / 0.06 ± 0.06,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8'>Qwen/Qwen3-235B-A22B-Instruct-2507-FP8</a>,📝,-,235107904512.0,151936.0,262144.0,✓,✗,✗,✓,-,66.15 ± 0.95 / 66.15 ± 0.95,47.37 ± 1.51 / 73.49 ± 0.93,63.15 ± 1.33 / 40.29 ± 1.49,-,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/facebook/MobileLLM-R1-360M-base'>facebook/MobileLLM-R1-360M-base</a>,🧠,-,359431168.0,128256.0,4096.0,✗,✗,(✓),✓,-,14.90 ± 0.87 / 14.90 ± 0.87,-0.33 ± 1.04 / 34.04 ± 0.61,5.29 ± 0.88 / 0.19 ± 0.22,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/EMBEDDIA/litlat-bert'>EMBEDDIA/litlat-bert</a>,🔍,-,150124809.0,84201.0,514.0,✓,✗,(✓),✗,-,73.14 ± 1.19 / 73.14 ± 1.19,9.96 ± 6.06 / 51.54 ± 3.30,0.06 ± 0.08 / 0.06 ± 0.08,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-5-haiku-20241022 (zero-shot, val)</a>",📝,-,?,?,200000.0,✓,✗,✗,✓,-,44.23 ± 1.96 / 44.23 ± 1.96,50.62 ± 3.72 / 74.83 ± 1.94,58.26 ± 1.08 / 30.47 ± 1.39,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
