<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,,<a id=11 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=12 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=13 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=14 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=15 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,~~~<a id=16 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>~~~,,<a id=18 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,,
<a href='https://hf.co/AI-Sweden-Models/bert-large-nordic-pile-1M-steps'>AI-Sweden-Models/bert-large-nordic-pile-1M-steps</a>,🔍,-,N/A,369425410.0,64000.0,512.0,✓,✗,(✓),✗,40.66 ± 2.01 / 59.87 ± 1.55,62.10 ± 1.91 / 58.07 ± 2.15,34.29 ± 12.20 / 65.66 ± 6.23,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-1.3b-instruct'>AI-Sweden-Models/gpt-sw3-1.3b-instruct</a>,📝,-,14.14,1444532224.0,64000.0,2048.0,✓,✗,(✓),✗,27.14 ± 1.93 / 42.34 ± 2.51,-,-,17.30 ± 0.52 / 0.06 ± 0.06,-,-,1.89 ± 3.03 / 32.38 ± 1.55,-,9.3.1,-,-,16.3.0.dev0,-,-,15.2.0.dev0,-
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-1.3b'>AI-Sweden-Models/gpt-sw3-1.3b</a>,🧠,-,N/A,1444532224.0,64000.0,2048.0,✓,✗,(✓),✗,0.76 ± 1.01 / 17.87 ± 0.17,8.80 ± 5.54 / 8.63 ± 4.48,0.31 ± 1.14 / 33.58 ± 0.35,56.18 ± 1.07 / 42.73 ± 0.93,-,-1.07 ± 1.17 / 22.44 ± 1.39,4.48 ± 2.94 / 37.07 ± 1.56,0.43 ± 0.95 / 25.52 ± 0.68,16.5.0.dev0,9.3.1,16.5.0.dev0,16.3.0.dev0,-,16.5.0.dev0,16.5.0.dev0,16.5.0.dev0
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-126m-instruct'>AI-Sweden-Models/gpt-sw3-126m-instruct</a>,📝,-,14.14,186112512.0,64000.0,2048.0,✓,✗,(✓),✗,17.37 ± 3.32 / 28.32 ± 3.57,11.95 ± 1.20 / 12.13 ± 0.99,-0.32 ± 0.64 / 33.16 ± 0.28,10.25 ± 1.11 / 1.16 ± 0.39,-,-0.12 ± 0.90 / 24.67 ± 2.15,4.23 ± 3.62 / 36.76 ± 2.25,0.00 ± 0.00 / 25.54 ± 0.64,15.4.1,15.4.1,15.4.1,16.3.0.dev0,-,15.4.1,15.4.1,15.4.1
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-126m'>AI-Sweden-Models/gpt-sw3-126m</a>,🧠,-,N/A,186112512.0,64000.0,2048.0,✓,✗,(✓),✗,-0.37 ± 0.48 / 17.78 ± 0.21,4.71 ± 3.15 / 6.78 ± 1.69,0.26 ± 0.54 / 33.58 ± 0.32,9.81 ± 2.57 / 5.75 ± 1.70,-,2.48 ± 2.01 / 25.28 ± 2.09,5.31 ± 4.29 / 36.61 ± 2.48,1.56 ± 1.02 / 26.22 ± 0.55,16.5.0.dev0,15.4.1,16.5.0.dev0,16.3.0.dev0,-,16.5.0.dev0,16.5.0.dev0,16.5.0.dev0
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-20b-instruct'>AI-Sweden-Models/gpt-sw3-20b-instruct</a>,📝,-,?,20918423552.0,64000.0,2048.0,✓,✗,(✓),✗,32.78 ± 4.04 / 47.79 ± 5.25,15.94 ± 1.59 / 14.05 ± 1.45,7.86 ± 1.87 / 41.91 ± 2.25,36.43 ± 2.40 / 14.50 ± 2.40,-,-,-,7.99 ± 1.54 / 29.85 ± 1.18,9.3.1,9.3.1,9.3.1,16.3.0.dev0,-,-,-,9.3.1
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-20b'>AI-Sweden-Models/gpt-sw3-20b</a>,🧠,-,N/A,20918423552.0,64000.0,2048.0,✓,✗,(✓),✗,0.00 ± 0.00 / 17.78 ± 0.21,-,8.38 ± 3.75 / 47.57 ± 5.26,72.47 ± 1.60 / 57.48 ± 1.52,-,-0.06 ± 1.34 / 25.20 ± 0.98,19.87 ± 2.60 / 43.30 ± 1.33,2.16 ± 0.89 / 26.67 ± 0.51,16.5.0.dev0,-,16.5.0.dev0,16.3.0.dev0,-,16.5.0.dev0,16.5.0.dev0,16.5.0.dev0
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-356m-instruct'>AI-Sweden-Models/gpt-sw3-356m-instruct</a>,📝,-,13.79,470607872.0,64000.0,2048.0,✓,✗,(✓),✗,3.64 ± 1.41 / 14.91 ± 0.67,10.97 ± 1.01 / 11.07 ± 0.90,-0.01 ± 1.43 / 43.69 ± 3.97,17.17 ± 0.91 / 2.75 ± 0.94,-,-0.54 ± 1.20 / 24.62 ± 1.19,6.30 ± 3.45 / 33.92 ± 2.32,0.67 ± 1.07 / 24.87 ± 0.72,15.4.1,15.4.1,15.4.2,16.3.0.dev0,-,15.4.2,15.4.2,15.4.2
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-356m'>AI-Sweden-Models/gpt-sw3-356m</a>,🧠,-,N/A,470607872.0,64000.0,2048.0,✓,✗,(✓),✗,0.00 ± 0.00 / 17.78 ± 0.21,13.96 ± 3.97 / 12.39 ± 3.59,0.01 ± 0.01 / 33.37 ± 0.27,35.67 ± 1.84 / 24.19 ± 1.67,-,0.30 ± 1.33 / 22.85 ± 1.35,3.03 ± 3.04 / 34.84 ± 2.30,0.24 ± 0.58 / 25.57 ± 0.69,16.5.0.dev0,15.4.1,16.5.0.dev0,16.3.0.dev0,-,16.5.0.dev0,16.5.0.dev0,16.5.0.dev0
<a href='https://hf.co/DDSC/roberta-base-danish'>DDSC/roberta-base-danish</a>,🔍,-,N/A,124697947.0,50265.0,514.0,✓,✗,(✓),✗,36.81 ± 6.79 / 56.71 ± 5.65,58.80 ± 2.46 / 54.66 ± 1.99,2.14 ± 2.85 / 49.91 ± 1.85,4.35 ± 1.11 / 2.79 ± 0.78,-,-,-,-,15.9.2,15.9.2,15.9.2,16.3.0.dev0,-,-,-,-
<a href='https://hf.co/KBLab/megatron-bert-base-swedish-cased-125k'>KBLab/megatron-bert-base-swedish-cased-125k</a>,🔍,-,N/A,135357824.0,64128.0,512.0,✓,✗,(✓),✗,31.95 ± 1.99 / 54.08 ± 1.38,49.70 ± 1.84 / 48.86 ± 1.57,12.96 ± 2.16 / 54.71 ± 1.29,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/KBLab/megatron-bert-base-swedish-cased-600k'>KBLab/megatron-bert-base-swedish-cased-600k</a>,🔍,-,N/A,135357824.0,64128.0,512.0,✓,✗,(✓),✗,37.16 ± 2.13 / 57.58 ± 1.58,54.21 ± 2.29 / 51.26 ± 1.87,10.92 ± 1.96 / 53.36 ± 2.06,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/KBLab/megatron-bert-large-swedish-cased-165k'>KBLab/megatron-bert-large-swedish-cased-165k</a>,🔍,-,N/A,369621120.0,64128.0,512.0,✓,✗,(✓),✗,34.91 ± 2.19 / 55.65 ± 1.89,56.51 ± 4.34 / 51.64 ± 4.31,15.74 ± 2.30 / 55.90 ± 2.51,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/KBLab/roberta-base-swedish-cased'>KBLab/roberta-base-swedish-cased</a>,🔍,-,N/A,125979650.0,52000.0,514.0,✓,✗,(✓),✗,29.30 ± 1.87 / 51.28 ± 1.60,46.55 ± 2.11 / 45.22 ± 2.04,4.95 ± 2.22 / 46.07 ± 3.87,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/KBLab/sentence-bert-swedish-cased'>KBLab/sentence-bert-swedish-cased</a>,🔍,-,N/A,124691456.0,50325.0,512.0,✓,✗,(✓),✗,27.40 ± 3.04 / 46.97 ± 4.21,49.27 ± 2.16 / 46.77 ± 1.28,0.88 ± 1.56 / 43.63 ± 2.99,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/KennethEnevoldsen/dfm-sentence-encoder-large'>KennethEnevoldsen/dfm-sentence-encoder-large</a>,🔍,-,N/A,407389520.0,50000.0,512.0,✓,✗,(✓),✗,53.20 ± 1.53 / 68.53 ± 1.09,70.83 ± 1.47 / 66.86 ± 1.18,65.06 ± 7.64 / 80.52 ± 4.97,35.36 ± 1.91 / 28.58 ± 1.99,-,-,-,-,15.3.1.dev0,15.3.1.dev0,15.3.1.dev0,16.3.0.dev0,-,-,-,-
<a href='https://hf.co/KennethEnevoldsen/dfm-sentence-encoder-medium'>KennethEnevoldsen/dfm-sentence-encoder-medium</a>,🔍,-,N/A,124447490.0,50005.0,514.0,✓,✗,(✓),✗,49.96 ± 1.54 / 66.09 ± 1.38,68.76 ± 1.42 / 64.03 ± 1.57,68.90 ± 2.48 / 83.41 ± 1.71,25.36 ± 1.57 / 18.71 ± 1.45,-,-,-,-,15.3.1.dev0,15.3.1.dev0,15.3.1.dev0,16.3.0.dev0,-,-,-,-
<a href='https://hf.co/KennethEnevoldsen/dfm-sentence-encoder-small'>KennethEnevoldsen/dfm-sentence-encoder-small</a>,🔍,-,N/A,21943938.0,96105.0,128.0,✓,✗,(✓),✗,40.54 ± 1.23 / 60.37 ± 0.98,61.47 ± 2.67 / 57.02 ± 2.06,25.25 ± 11.39 / 59.16 ± 8.11,0.00 ± 0.00 / 0.00 ± 0.00,-,-,-,-,15.3.1.dev0,15.3.1.dev0,15.3.1.dev0,16.3.0.dev0,-,-,-,-
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B</a>,📝,-,9.8,2569272320.0,65536.0,128000.0,✗,✗,(✓),✓,35.54 ± 1.24 / 56.28 ± 1.25,40.17 ± 3.10 / 26.98 ± 1.77,11.79 ± 1.80 / 55.66 ± 0.82,59.59 ± 1.01 / 44.13 ± 1.30,-,10.43 ± 1.07 / 31.21 ± 0.83,34.83 ± 2.74 / 56.21 ± 1.87,12.03 ± 1.52 / 33.87 ± 1.23,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.3.0.dev0,-,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/KBLab/bert-base-swedish-cased'>KBLab/bert-base-swedish-cased</a>,🔍,-,N/A,125333397.0,50325.0,512.0,✓,✗,(✓),✗,31.61 ± 1.67 / 53.61 ± 1.36,52.14 ± 1.86 / 49.64 ± 1.47,17.88 ± 6.18 / 57.31 ± 3.75,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/KBLab/bert-base-swedish-cased-new'>KBLab/bert-base-swedish-cased-new</a>,🔍,-,N/A,135259392.0,64000.0,512.0,✓,✗,(✓),✗,35.51 ± 2.27 / 55.63 ± 2.20,55.08 ± 2.15 / 52.64 ± 1.52,10.58 ± 5.92 / 49.95 ± 5.91,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B'>HuggingFaceTB/SmolLM3-3B</a>,🤔,-,?,3075098624.0,128256.0,65536.0,✓,✗,✗,✓,34.94 ± 3.89 / 51.31 ± 4.45,43.26 ± 2.09 / 36.23 ± 2.58,15.81 ± 1.91 / 53.12 ± 1.95,-,-,12.48 ± 1.28 / 33.99 ± 0.96,34.78 ± 2.68 / 56.50 ± 1.56,19.18 ± 1.62 / 39.09 ± 1.14,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,-,-,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/DDSC/roberta-base-scandinavian'>DDSC/roberta-base-scandinavian</a>,🔍,-,N/A,124647170.0,50265.0,514.0,✓,✗,(✓),✗,15.77 ± 6.22 / 38.25 ± 6.33,48.37 ± 10.88 / 45.66 ± 10.35,-1.16 ± 1.51 / 46.81 ± 1.81,-,-,-,-,-,15.9.2,15.9.2,15.9.2,-,-,-,-,-
<a href='https://hf.co/DGurgurov/xlm-r_dan-latn'>DGurgurov/xlm-r_dan-latn</a>,🔍,-,N/A,278295186.0,250002.0,512.0,✓,✗,(✓),✗,46.90 ± 2.49 / 64.11 ± 1.93,67.65 ± 1.78 / 64.31 ± 1.60,55.82 ± 9.17 / 74.30 ± 7.66,-,-,-,-,-,15.9.2,15.9.2,15.9.2,-,-,-,-,-
<a href='https://hf.co/DiscoResearch/DiscoLM-70b'>DiscoResearch/DiscoLM-70b</a>,🧠,-,N/A,68977172480.0,32032.0,8192.0,✗,✗,(✓),✗,15.59 ± 5.26 / 30.80 ± 4.95,57.93 ± 2.12 / 37.66 ± 3.72,-0.23 ± 0.45 / 33.17 ± 0.28,-,-,30.76 ± 6.03 / 44.13 ± 4.57,30.27 ± 7.49 / 49.87 ± 5.30,5.67 ± 3.06 / 26.99 ± 1.28,15.3.1,15.3.1,15.3.1,-,-,15.3.1,15.3.1,15.3.1
<a href='https://hf.co/EuroBERT/EuroBERT-2.1B'>EuroBERT/EuroBERT-2.1B</a>,🔍,-,N/A,2403092736.0,128256.0,8192.0,✓,✗,(✓),✓,19.41 ± 2.86 / 41.69 ± 3.16,20.87 ± 5.16 / 19.98 ± 4.95,-1.85 ± 0.92 / 38.02 ± 3.72,-,-,-,-,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,-,-,-,-,-
<a href='https://hf.co/EuroBERT/EuroBERT-210m'>EuroBERT/EuroBERT-210m</a>,🔍,-,N/A,310266624.0,128256.0,8192.0,✓,✗,(✓),✓,22.29 ± 2.18 / 45.13 ± 2.20,20.36 ± 2.83 / 19.56 ± 3.00,0.51 ± 1.80 / 44.62 ± 2.87,12.58 ± 2.30 / 7.41 ± 1.63,-,-,-,-,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,-,-,-,-
<a href='https://hf.co/EuroBERT/EuroBERT-610m'>EuroBERT/EuroBERT-610m</a>,🔍,-,N/A,755625600.0,128256.0,8192.0,✓,✗,(✓),✓,22.47 ± 2.68 / 45.67 ± 2.97,20.90 ± 6.83 / 20.93 ± 6.53,-0.06 ± 0.93 / 42.09 ± 4.37,22.33 ± 1.23 / 15.94 ± 1.26,-,-,-,-,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,-,-,-,-
<a href='https://hf.co/EuropeanParliament/EUBERT'>EuropeanParliament/EUBERT</a>,🔍,-,N/A,93990500.0,65636.0,512.0,✓,✗,(✓),✓,23.40 ± 2.09 / 43.60 ± 2.72,36.34 ± 1.84 / 36.02 ± 2.07,5.85 ± 2.53 / 52.50 ± 1.28,5.42 ± 1.34 / 3.49 ± 0.91,-,-,-,-,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,-,-,-,-
<a href='https://hf.co/FacebookAI/xlm-roberta-large'>FacebookAI/xlm-roberta-large</a>,🔍,-,N/A,561192082.0,250002.0,512.0,✓,✗,(✓),✓,39.45 ± 10.19 / 52.33 ± 10.33,68.64 ± 1.99 / 64.15 ± 1.58,42.03 ± 20.62 / 67.11 ± 13.34,32.87 ± 1.66 / 25.71 ± 1.62,-,-,-,-,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,-,-,-,-
<a href='https://hf.co/Geotrend/distilbert-base-25lang-cased'>Geotrend/distilbert-base-25lang-cased</a>,🔍,-,N/A,108867577.0,84985.0,512.0,✓,✗,(✓),✗,-,-,-,2.02 ± 1.27 / 1.42 ± 0.96,-,-,-,-,-,-,-,16.3.0.dev0,-,-,-,-
<a href='https://hf.co/HPLT/hplt2c_dan_checkpoints'>HPLT/hplt2c_dan_checkpoints</a>,🧠,-,N/A,?,262272.0,2048.0,✓,✗,(✓),✗,0.96 ± 2.16 / 20.91 ± 1.97,6.92 ± 4.40 / 5.77 ± 3.72,2.99 ± 1.95 / 41.76 ± 5.09,-,-,3.16 ± 1.93 / 27.82 ± 1.66,2.70 ± 2.64 / 36.21 ± 1.88,0.03 ± 0.96 / 25.07 ± 0.84,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,-,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/HPLT/hplt2c_isl_checkpoints'>HPLT/hplt2c_isl_checkpoints</a>,🧠,-,N/A,?,262272.0,2048.0,✓,✗,(✓),✗,7.71 ± 4.25 / 30.38 ± 5.22,0.25 ± 0.42 / 0.24 ± 0.37,0.44 ± 1.20 / 43.96 ± 3.27,-,-,0.44 ± 1.57 / 22.66 ± 1.36,1.20 ± 3.48 / 36.36 ± 2.31,0.06 ± 0.88 / 25.58 ± 0.61,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,-,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/HPLT/hplt2c_nno_checkpoints'>HPLT/hplt2c_nno_checkpoints</a>,🧠,-,N/A,?,262272.0,2048.0,✓,✗,(✓),✗,-0.72 ± 0.94 / 18.42 ± 1.31,1.55 ± 1.08 / 1.29 ± 0.86,-0.25 ± 1.03 / 38.85 ± 3.43,-,-,0.42 ± 0.86 / 23.19 ± 1.01,3.74 ± 2.51 / 35.16 ± 1.61,0.11 ± 1.01 / 25.42 ± 0.48,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,-,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/HPLT/hplt2c_nob_checkpoints'>HPLT/hplt2c_nob_checkpoints</a>,🧠,-,N/A,?,262272.0,2048.0,✓,✗,(✓),✗,5.74 ± 4.99 / 25.23 ± 3.51,5.40 ± 2.44 / 4.57 ± 2.10,-0.00 ± 0.00 / 33.18 ± 0.28,-,-,0.21 ± 1.61 / 24.75 ± 1.71,0.03 ± 3.40 / 35.39 ± 1.91,-0.15 ± 1.21 / 24.68 ± 0.54,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,-,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/HPLT/hplt2c_swe_checkpoints'>HPLT/hplt2c_swe_checkpoints</a>,🧠,-,N/A,?,262272.0,2048.0,✓,✗,(✓),✗,12.45 ± 1.81 / 26.85 ± 2.85,3.39 ± 2.26 / 2.95 ± 1.95,1.86 ± 1.58 / 47.14 ± 3.80,-,-,1.47 ± 1.92 / 27.88 ± 1.03,1.05 ± 3.38 / 35.52 ± 2.00,0.59 ± 0.80 / 25.41 ± 0.56,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,-,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/KBLab/bert-base-swedish-cased-alpha'>KBLab/bert-base-swedish-cased-alpha</a>,🔍,-,N/A,124444418.0,50002.0,512.0,✓,✗,(✓),✗,22.65 ± 1.54 / 44.67 ± 2.03,40.79 ± 1.71 / 39.22 ± 2.19,4.56 ± 4.05 / 51.50 ± 2.03,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/Qwen/Qwen3-4B-Instruct-2507'>Qwen/Qwen3-4B-Instruct-2507</a>,📝,-,?,4022468096.0,151936.0,262144.0,✓,✗,✗,✓,47.43 ± 1.29 / 62.66 ± 0.78,52.23 ± 2.15 / 33.78 ± 2.72,37.55 ± 1.20 / 66.92 ± 0.91,-,-,55.73 ± 1.93 / 66.86 ± 1.44,53.05 ± 3.06 / 68.51 ± 2.07,51.28 ± 1.01 / 63.36 ± 0.75,16.0.0.dev0,16.0.0.dev0,16.0.0.dev0,-,-,16.0.0.dev0,16.0.0.dev0,16.0.0.dev0
<a href='https://hf.co/common-pile/comma-v0.1-1t'>common-pile/comma-v0.1-1t</a>,🧠,-,N/A,7002656768.0,64256.0,16384.0,✓,✗,(✓),✗,36.00 ± 2.07 / 54.80 ± 2.20,31.27 ± 2.29 / 23.51 ± 1.96,-0.15 ± 1.11 / 33.24 ± 0.31,-,-,3.69 ± 2.01 / 28.47 ± 1.13,12.48 ± 2.55 / 38.70 ± 1.82,1.63 ± 1.32 / 25.76 ± 0.76,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,-,-,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/common-pile/comma-v0.1-2t'>common-pile/comma-v0.1-2t</a>,🧠,-,N/A,7002656768.0,64256.0,16384.0,✓,✗,(✓),✗,39.71 ± 1.33 / 58.74 ± 2.10,32.14 ± 2.94 / 24.41 ± 2.14,0.07 ± 0.17 / 33.29 ± 0.31,-,-,3.63 ± 2.27 / 26.93 ± 1.54,10.38 ± 3.78 / 35.71 ± 2.36,3.60 ± 1.09 / 26.97 ± 0.88,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,-,-,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/danish-foundation-models/Meta-Llama-3.1-8B-laerebogen'>danish-foundation-models/Meta-Llama-3.1-8B-laerebogen</a>,📝,-,4.66,8030261248.0,128256.0,131072.0,✗,✗,✗,✓,50.89 ± 1.94 / 66.88 ± 1.58,48.91 ± 2.07 / 37.71 ± 2.46,26.65 ± 1.92 / 56.57 ± 3.17,64.33 ± 1.47 / 45.87 ± 1.56,-,35.39 ± 1.95 / 51.21 ± 1.48,57.23 ± 2.61 / 71.10 ± 1.63,18.42 ± 1.85 / 38.54 ± 1.35,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,-,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
"<a href='https://hf.co/danish-foundation-models/Meta-Llama-3.1-8B-laerebogen'>danish-foundation-models/Meta-Llama-3.1-8B-laerebogen (zero-shot, val)</a>",📝,-,4.66,8030261248.0,128256.0,131072.0,✗,✗,✗,✓,43.35 ± 1.81 / 56.62 ± 1.29,28.18 ± 2.12 / 22.86 ± 1.72,25.29 ± 4.64 / 61.87 ± 2.26,68.69 ± 1.56 / 52.18 ± 1.90,-,28.00 ± 6.91 / 47.19 ± 5.20,48.17 ± 3.80 / 65.67 ± 2.26,15.36 ± 2.53 / 32.03 ± 1.66,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/danish-foundation-models/encoder-large-v1'>danish-foundation-models/encoder-large-v1</a>,🔍,-,N/A,355139920.0,50000.0,512.0,✓,✗,(✓),✗,50.28 ± 1.77 / 66.38 ± 1.28,68.15 ± 2.11 / 64.42 ± 2.07,70.99 ± 2.85 / 84.23 ± 1.81,31.16 ± 3.19 / 24.99 ± 3.20,-,-,-,-,15.9.2,15.9.2,15.9.2,16.3.0.dev0,-,-,-,-
<a href='https://hf.co/danish-foundation-models/encoder-small-v1'>danish-foundation-models/encoder-small-v1</a>,🔍,-,N/A,22007401.0,96105.0,128.0,✓,✗,(✓),✗,30.13 ± 2.91 / 45.01 ± 4.13,49.29 ± 8.19 / 47.00 ± 6.68,32.02 ± 16.47 / 61.84 ± 10.46,0.00 ± 0.00 / 0.00 ± 0.00,-,-,-,-,15.9.2,15.9.2,15.9.2,16.3.0.dev0,-,-,-,-
<a href='https://hf.co/danish-foundation-models/gemma-3-1b-cpt-dynaword-full-v1'>danish-foundation-models/gemma-3-1b-cpt-dynaword-full-v1</a>,🧠,-,N/A,999885952.0,262144.0,4096.0,✓,✗,(✓),✗,38.51 ± 1.50 / 43.88 ± 1.26,12.76 ± 1.67 / 11.95 ± 0.94,0.31 ± 0.80 / 40.94 ± 4.16,53.24 ± 1.72 / 38.85 ± 1.77,-,2.66 ± 2.28 / 27.56 ± 1.45,15.95 ± 2.21 / 43.66 ± 1.72,-0.79 ± 1.07 / 24.71 ± 0.72,16.12.0.dev0,16.12.0.dev0,16.12.0.dev0,16.12.0.dev0,-,16.12.0.dev0,16.12.0.dev0,16.12.0.dev0
<a href='https://hf.co/danish-foundation-models/gemma-3-1b-cpt-dynaword-full-v1'>danish-foundation-models/gemma-3-1b-cpt-dynaword-full-v1 (val)</a>,🧠,-,N/A,999885952.0,262144.0,4096.0,✓,✗,(✓),✗,38.47 ± 1.77 / 44.70 ± 1.87,14.63 ± 1.61 / 15.02 ± 1.45,-0.41 ± 3.49 / 41.10 ± 4.41,52.65 ± 2.37 / 39.03 ± 2.86,-,-4.94 ± 6.13 / 32.66 ± 4.67,1.08 ± 6.02 / 34.78 ± 3.50,2.50 ± 2.31 / 26.56 ± 1.76,16.12.0.dev0,16.12.0.dev0,16.12.0.dev0,16.12.0.dev0,-,16.12.0.dev0,16.12.0.dev0,16.12.0.dev0
<a href='https://hf.co/danish-foundation-models/munin-7b-alpha'>danish-foundation-models/munin-7b-alpha</a>,🧠,-,N/A,7241732096.0,32000.0,32768.0,✓,✗,✗,✓,37.24 ± 1.62 / 43.85 ± 0.90,41.42 ± 1.88 / 28.12 ± 2.61,25.13 ± 5.58 / 51.42 ± 6.65,74.94 ± 1.49 / 60.05 ± 1.92,-,31.46 ± 1.88 / 46.32 ± 1.46,71.18 ± 2.37 / 80.55 ± 1.64,9.97 ± 1.31 / 29.70 ± 0.74,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/danish-foundation-models/munin-7b-alpha'>danish-foundation-models/munin-7b-alpha (val)</a>,🧠,-,N/A,7241732096.0,32000.0,32768.0,✓,✗,✗,✓,33.52 ± 3.29 / 40.97 ± 1.89,43.21 ± 2.17 / 33.38 ± 2.07,27.47 ± 5.50 / 52.97 ± 6.73,-,-,24.67 ± 4.14 / 36.88 ± 3.74,71.12 ± 2.68 / 80.56 ± 1.76,11.76 ± 2.81 / 29.73 ± 2.18,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,-,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
danish-foundation-models/munin-7b-core-it,📝,-,?,7002656768.0,64256.0,16384.0,✗,✗,✗,✓,34.16 ± 2.54 / 43.43 ± 2.81,47.73 ± 2.36 / 31.96 ± 2.53,0.00 ± 0.00 / 33.49 ± 0.27,50.87 ± 0.43 / 0.00 ± 0.00,-,32.48 ± 1.31 / 47.90 ± 1.05,44.58 ± 2.26 / 59.54 ± 2.41,18.12 ± 0.94 / 37.77 ± 0.76,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
