<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,<a id=10 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=11 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=12 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=13 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking</a>,📝,3.35,751632384.0,151936.0,40960.0,✓,✗,✗,✓,18.91 ± 2.15 / 36.38 ± 2.80,43.21 ± 1.94 / 38.61 ± 2.08,0.48 ± 1.15 / 37.43 ± 3.43,44.32 ± 1.54 / 23.92 ± 1.13,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/tencent/Hunyuan-7B-Instruct'>tencent/Hunyuan-7B-Instruct</a>,🤔,3.37,7504568320.0,128167.0,32768.0,✓,✗,(✓),✓,13.85 ± 1.02 / 38.89 ± 0.67,49.13 ± 2.10 / 43.17 ± 1.61,4.55 ± 1.50 / 51.96 ± 0.84,38.02 ± 0.97 / 0.00 ± 0.00,16.12.0.dev0,16.12.0.dev0,16.12.0.dev0,16.12.0.dev0
<a href='https://hf.co/google/gemma-4-E2B'>google/gemma-4-E2B (val)</a>,🧠,3.37,5123178979.0,262144.0,8192.0,✓,✗,(✓),✓,18.76 ± 3.31 / 43.59 ± 2.34,28.74 ± 2.55 / 30.59 ± 2.48,4.25 ± 2.48 / 50.34 ± 1.58,57.14 ± 0.75 / 33.38 ± 1.00,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct</a>,📝,3.38,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,18.20 ± 1.77 / 39.52 ± 2.09,63.93 ± 1.31 / 53.02 ± 1.86,0.80 ± 1.79 / 33.72 ± 0.39,19.19 ± 1.24 / 0.04 ± 0.05,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/arcee-ai/AFM-4.5B'>arcee-ai/AFM-4.5B</a>,📝,3.38,4619189760.0,128005.0,65536.0,✓,✗,(✓),✗,27.83 ± 0.69 / 47.50 ± 0.78,40.08 ± 2.58 / 35.95 ± 2.13,11.80 ± 1.97 / 42.45 ± 2.36,20.60 ± 0.92 / 0.11 ± 0.07,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/AI-Sweden-Models/ModernBERT-large'>AI-Sweden-Models/ModernBERT-large</a>,🔍,3.41,395881664.0,50368.0,8192.0,✓,✗,(✓),✗,17.71 ± 2.18 / 43.41 ± 1.52,60.32 ± 2.52 / 61.52 ± 2.45,2.79 ± 1.55 / 49.02 ± 2.29,16.86 ± 1.60 / 10.35 ± 0.92,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/answerdotai/ModernBERT-large'>answerdotai/ModernBERT-large</a>,🔍,3.42,395881664.0,50368.0,8192.0,✓,✗,(✓),✓,18.86 ± 2.63 / 42.91 ± 1.40,66.25 ± 1.94 / 67.37 ± 1.87,1.24 ± 2.00 / 46.11 ± 4.37,13.57 ± 0.96 / 6.28 ± 0.59,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B</a>,🤔,3.47,751632384.0,151936.0,40960.0,✓,✗,✗,✓,16.04 ± 0.65 / 38.25 ± 0.34,34.28 ± 1.71 / 30.67 ± 1.25,6.87 ± 0.61 / 49.08 ± 0.33,41.41 ± 0.61 / 23.03 ± 0.52,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/yulan-team/YuLan-Mini-Instruct'>yulan-team/YuLan-Mini-Instruct</a>,📝,3.49,2424375168.0,99000.0,28723.0,✗,✗,(✓),✓,17.39 ± 2.44 / 38.81 ± 3.47,48.34 ± 1.45 / 45.18 ± 2.06,3.74 ± 1.31 / 47.75 ± 2.25,22.30 ± 0.64 / 0.08 ± 0.09,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/answerdotai/ModernBERT-base'>answerdotai/ModernBERT-base</a>,🔍,3.49,149655232.0,50368.0,8192.0,✓,✗,(✓),✓,16.02 ± 1.58 / 41.40 ± 1.11,64.75 ± 1.25 / 65.92 ± 1.19,1.85 ± 1.42 / 48.65 ± 2.92,9.03 ± 0.88 / 3.00 ± 0.76,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/PleIAs/Pleias-1.2b-Preview'>PleIAs/Pleias-1.2b-Preview</a>,🧠,3.52,1195468800.0,65536.0,2048.0,✓,✗,(✓),✓,22.79 ± 3.33 / 34.98 ± 2.75,38.94 ± 4.77 / 38.88 ± 4.64,0.37 ± 0.90 / 35.93 ± 2.78,23.80 ± 3.13 / 8.92 ± 2.45,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it</a>,📝,3.52,999885952.0,262144.0,32768.0,✓,✗,(✓),✓,24.85 ± 3.38 / 46.08 ± 3.15,40.68 ± 2.33 / 40.50 ± 1.86,4.60 ± 2.48 / 41.69 ± 5.61,17.76 ± 0.75 / 0.02 ± 0.04,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.2-1B'>meta-llama/Llama-3.2-1B</a>,🧠,3.57,1235814400.0,128256.0,131072.0,✓,✗,(✓),✓,17.63 ± 1.91 / 40.77 ± 1.77,22.21 ± 4.37 / 22.37 ± 4.47,0.18 ± 1.58 / 49.40 ± 0.63,46.09 ± 1.58 / 25.27 ± 1.52,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview</a>,📝,3.60,2611528704.0,128000.0,4096.0,✓,✗,(✓),✓,18.18 ± 8.77 / 33.56 ± 5.89,32.53 ± 4.61 / 32.33 ± 4.30,1.62 ± 1.48 / 40.55 ± 4.67,30.16 ± 2.85 / 7.81 ± 2.39,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B</a>,📝,3.62,2569272320.0,65536.0,128000.0,✗,✗,(✓),✓,12.79 ± 1.21 / 36.41 ± 1.56,31.35 ± 1.91 / 29.78 ± 1.59,8.40 ± 0.82 / 50.70 ± 2.23,24.74 ± 1.93 / 6.95 ± 1.40,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/microsoft/Phi-4-reasoning-plus'>microsoft/Phi-4-reasoning-plus (val)</a>,🤔,3.62,14659507200.0,100352.0,32768.0,✓,✗,(✓),✓,16.80 ± 2.21 / 38.46 ± 1.63,41.45 ± 2.77 / 39.68 ± 2.55,13.22 ± 4.93 / 52.28 ± 2.71,4.78 ± 0.43 / 0.55 ± 0.17,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
fresh-xlm-roberta-base,🔍,3.73,278885778.0,250002.0,512.0,✓,✗,✗,✓,16.42 ± 5.84 / 37.91 ± 6.13,51.24 ± 1.58 / 52.87 ± 1.44,0.45 ± 1.07 / 38.60 ± 4.31,0.00 ± 0.00 / 0.00 ± 0.00,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/arcee-ai/Trinity-Nano-Base'>arcee-ai/Trinity-Nano-Base</a>,📝,3.75,6120003328.0,200192.0,131072.0,✓,✗,(✓),✗,-1.70 ± 2.33 / 20.12 ± 1.62,53.05 ± 2.44 / 51.58 ± 2.37,-1.46 ± 1.55 / 35.43 ± 2.81,22.57 ± 1.06 / 0.11 ± 0.07,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/PleIAs/Pleias-3b-Preview'>PleIAs/Pleias-3b-Preview</a>,🧠,3.82,3211926528.0,65536.0,4096.0,✓,✗,(✓),✓,1.17 ± 4.88 / 27.25 ± 3.12,27.06 ± 7.76 / 28.02 ± 7.73,1.50 ± 1.69 / 38.99 ± 3.49,36.24 ± 1.77 / 18.93 ± 1.57,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT</a>,📝,3.86,?,103424.0,131072.0,✓,✗,(✓),✗,2.87 ± 2.06 / 22.44 ± 3.08,31.22 ± 1.98 / 30.64 ± 1.84,0.08 ± 0.85 / 34.42 ± 1.18,27.12 ± 2.69 / 12.29 ± 2.00,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/PleIAs/Pleias-350m-Preview'>PleIAs/Pleias-350m-Preview</a>,🧠,3.88,353424384.0,65536.0,2048.0,✓,✗,(✓),✓,10.77 ± 3.12 / 26.42 ± 3.15,36.57 ± 4.07 / 37.63 ± 4.12,-0.43 ± 1.38 / 36.58 ± 3.40,6.93 ± 1.26 / 1.71 ± 0.48,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/lapa-llm/lapa-12b-pt'>lapa-llm/lapa-12b-pt</a>,📝,3.93,12187325040.0,262144.0,8192.0,✓,✗,(✓),✗,-4.36 ± 3.39 / 20.16 ± 1.98,55.06 ± 3.17 / 49.38 ± 2.44,1.17 ± 1.15 / 34.07 ± 0.94,1.41 ± 0.22 / 0.00 ± 0.00,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it</a>,📝,3.95,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,17.10 ± 7.56 / 33.11 ± 5.96,19.65 ± 3.60 / 19.73 ± 3.36,0.96 ± 1.08 / 38.83 ± 4.45,7.29 ± 0.40 / 0.00 ± 0.00,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct</a>,📝,4.00,1235814400.0,128256.0,131072.0,✓,✗,(✓),✓,4.83 ± 1.93 / 22.93 ± 2.33,33.97 ± 4.99 / 33.88 ± 3.02,-0.08 ± 1.35 / 33.38 ± 0.31,8.33 ± 1.72 / 0.00 ± 0.00,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Instruct'>LiquidAI/LFM2.5-1.2B-Instruct</a>,📝,4.06,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,5.97 ± 1.56 / 21.85 ± 2.08,24.36 ± 1.52 / 25.91 ± 1.31,-0.32 ± 1.41 / 35.03 ± 2.28,8.57 ± 0.40 / 0.06 ± 0.06,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/google/gemma-3-270m'>google/gemma-3-270m</a>,🧠,4.10,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,1.51 ± 2.18 / 20.76 ± 2.84,22.83 ± 2.30 / 24.23 ± 2.53,0.12 ± 0.24 / 33.32 ± 0.26,15.91 ± 1.22 / 4.31 ± 0.95,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M'>HuggingFaceTB/SmolLM2-360M</a>,🧠,4.14,361821120.0,49152.0,8192.0,✓,✗,(✓),✓,-0.04 ± 0.82 / 16.96 ± 0.56,28.31 ± 2.16 / 31.99 ± 2.05,1.51 ± 1.96 / 37.23 ± 3.37,6.30 ± 1.56 / 1.50 ± 0.65,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M-Instruct'>HuggingFaceTB/SmolLM2-360M-Instruct</a>,📝,4.17,361821120.0,49152.0,8192.0,✓,✗,(✓),✓,1.22 ± 1.85 / 19.71 ± 2.34,27.15 ± 2.75 / 28.62 ± 3.34,-1.31 ± 1.61 / 39.51 ± 4.15,3.57 ± 1.01 / 0.00 ± 0.00,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/LiquidAI/LFM2-350M'>LiquidAI/LFM2-350M</a>,📝,4.23,354483968.0,65536.0,128000.0,✗,✗,(✓),✓,5.32 ± 2.15 / 29.12 ± 3.50,18.61 ± 1.30 / 20.52 ± 1.48,0.03 ± 1.29 / 35.48 ± 3.30,2.52 ± 0.41 / 0.02 ± 0.04,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base</a>,🧠,4.23,107908288.0,65536.0,262144.0,✓,✗,(✓),✓,0.85 ± 2.60 / 17.66 ± 1.22,16.86 ± 1.96 / 18.32 ± 2.16,-0.18 ± 1.73 / 35.79 ± 3.81,6.29 ± 1.28 / 1.29 ± 0.64,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct</a>,📝,4.23,107908288.0,65536.0,262144.0,✓,✗,(✓),✓,2.91 ± 3.45 / 24.76 ± 4.55,16.15 ± 1.96 / 16.49 ± 2.11,-0.33 ± 1.29 / 33.92 ± 0.95,4.87 ± 0.82 / 0.72 ± 0.17,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/LiquidAI/LFM2-700M'>LiquidAI/LFM2-700M</a>,📝,4.24,742489344.0,65536.0,128000.0,✗,✗,(✓),✓,2.84 ± 2.40 / 27.07 ± 1.77,18.46 ± 1.49 / 19.88 ± 1.43,1.40 ± 1.53 / 36.65 ± 3.38,4.73 ± 0.39 / 0.00 ± 0.00,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Base'>LiquidAI/LFM2.5-1.2B-Base</a>,📝,4.29,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,2.16 ± 2.93 / 23.81 ± 2.84,12.80 ± 3.31 / 12.60 ± 3.21,-0.41 ± 0.54 / 33.32 ± 0.28,7.04 ± 0.91 / 0.00 ± 0.00,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M'>HuggingFaceTB/SmolLM2-135M</a>,🧠,4.30,134515008.0,49152.0,8192.0,✓,✗,(✓),✓,0.39 ± 0.77 / 17.43 ± 1.55,18.87 ± 1.83 / 19.25 ± 2.18,-0.13 ± 0.74 / 39.76 ± 3.82,2.82 ± 0.77 / 0.17 ± 0.17,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/LiquidAI/LFM2-1.2B'>LiquidAI/LFM2-1.2B</a>,📝,4.31,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,2.27 ± 2.15 / 23.50 ± 1.82,13.56 ± 1.37 / 16.42 ± 1.35,-0.36 ± 1.82 / 40.70 ± 3.85,5.35 ± 0.55 / 0.00 ± 0.00,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M-Instruct'>HuggingFaceTB/SmolLM2-135M-Instruct</a>,📝,4.33,134515008.0,49152.0,8192.0,✓,✗,(✓),✓,0.95 ± 2.60 / 18.59 ± 1.55,12.62 ± 2.87 / 13.77 ± 3.29,0.12 ± 0.49 / 34.40 ± 1.56,2.70 ± 0.83 / 0.00 ± 0.00,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
fresh-electra-small,🔍,4.42,13738755.0,32000.0,128.0,✓,✗,✗,✓,5.11 ± 5.62 / 24.50 ± 7.60,3.42 ± 0.82 / 3.71 ± 0.89,0.00 ± 0.00 / 33.32 ± 0.27,0.00 ± 0.00 / 0.00 ± 0.00,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Thinking'>LiquidAI/LFM2.5-1.2B-Thinking</a>,🤔,4.45,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,0.00 ± 0.00 / 16.67 ± 0.13,2.47 ± 0.88 / 3.72 ± 1.38,1.66 ± 1.90 / 33.62 ± 0.36,3.45 ± 0.49 / 0.19 ± 0.11,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/AIDC-AI/Marco-Mini-Global-Base'>AIDC-AI/Marco-Mini-Global-Base (val)</a>,📝,4.46,17406164992.0,151936.0,32768.0,✓,✗,(✓),✓,-2.28 ± 1.50 / 28.32 ± 0.92,5.04 ± 0.59 / 4.66 ± 0.49,3.35 ± 2.03 / 47.57 ± 1.67,1.87 ± 0.07 / 0.00 ± 0.00,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/speakleash/Bielik-1.5B-v3.0-Instruct'>speakleash/Bielik-1.5B-v3.0-Instruct</a>,📝,4.47,1596507648.0,32000.0,8192.0,✓,✗,(✓),✓,6.19 ± 2.38 / 28.87 ± 4.95,0.00 ± 0.00 / 0.00 ± 0.00,-1.20 ± 1.15 / 41.06 ± 4.18,0.07 ± 0.02 / 0.00 ± 0.00,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/speakleash/Bielik-4.5B-v3.0-Instruct'>speakleash/Bielik-4.5B-v3.0-Instruct</a>,📝,4.49,4757260288.0,32000.0,32768.0,✓,✗,(✓),✓,0.70 ± 1.69 / 19.74 ± 2.35,0.00 ± 0.00 / 0.00 ± 0.00,0.30 ± 1.76 / 36.87 ± 2.53,0.00 ± 0.00 / 0.00 ± 0.00,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/PleIAs/Baguettotron'>PleIAs/Baguettotron@refs/pr/6#no-thinking</a>,📝,4.51,320956992.0,65536.0,4096.0,✓,✗,(✓),✓,0.51 ± 1.22 / 21.28 ± 1.72,1.48 ± 1.03 / 2.26 ± 1.41,-1.04 ± 1.99 / 46.69 ± 1.84,1.16 ± 0.12 / 0.00 ± 0.00,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/PleIAs/Baguettotron'>PleIAs/Baguettotron@refs/pr/6</a>,🤔,4.54,320956992.0,65536.0,4096.0,✓,✗,(✓),✓,0.59 ± 1.26 / 24.24 ± 0.89,0.00 ± 0.00 / 0.00 ± 0.00,-0.37 ± 2.00 / 44.95 ± 1.76,0.06 ± 0.01 / 0.00 ± 0.00,16.7.1,16.7.1,16.7.1,16.7.1
<a href='https://hf.co/PleIAs/Baguettotron'>PleIAs/Baguettotron@refs/pr/6#thinking</a>,🤔,4.54,320956992.0,65536.0,4096.0,✓,✗,(✓),✓,0.00 ± 0.00 / 16.67 ± 0.13,0.00 ± 0.00 / 0.00 ± 0.00,0.00 ± 0.00 / 33.30 ± 0.27,0.00 ± 0.00 / 0.00 ± 0.00,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/PleIAs/Monad'>PleIAs/Monad</a>,🧠,4.56,56656128.0,8192.0,2048.0,✓,✗,(✓),✓,-2.07 ± 1.28 / 19.59 ± 1.66,0.00 ± 0.01 / 0.00 ± 0.01,0.07 ± 1.25 / 40.57 ± 4.37,0.60 ± 0.07 / 0.00 ± 0.00,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
