<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,,<a id=11 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=12 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=13 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=14 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=15 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=16 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=17 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
<a href='https://hf.co/BSC-LT/salamandra-7b'>BSC-LT/salamandra-7b</a>,🧠,3.74,N/A,7768117248.0,256000.0,8192.0,✓,✗,(✓),✓,0.66 ± 0.88 / 16.53 ± 0.28,29.18 ± 1.53 / 28.57 ± 1.42,6.16 ± 3.76 / 36.72 ± 1.86,48.32 ± 3.02 / 24.54 ± 1.56,26.92 ± 6.78 / 27.41 ± 7.01,15.83 ± 1.67 / 31.80 ± 1.51,6.06 ± 1.05 / 26.96 ± 0.76,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/LiquidAI/LFM2-350M'>LiquidAI/LFM2-350M</a>,📝,3.81,0.32,354483968.0,65536.0,128000.0,✗,✗,(✓),✓,30.33 ± 1.82 / 47.19 ± 2.57,22.96 ± 0.92 / 21.08 ± 1.10,1.61 ± 1.24 / 37.23 ± 2.26,19.69 ± 1.64 / 2.10 ± 0.68,30.86 ± 0.22 / 35.88 ± 0.24,6.74 ± 1.29 / 26.57 ± 0.69,0.47 ± 1.67 / 25.10 ± 0.48,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/PleIAs/Pleias-1.2b-Preview'>PleIAs/Pleias-1.2b-Preview</a>,🧠,3.82,N/A,1195468800.0,65536.0,2048.0,✓,✗,(✓),✓,24.63 ± 6.20 / 42.41 ± 5.86,32.57 ± 3.58 / 28.51 ± 2.82,2.17 ± 1.06 / 41.47 ± 4.54,33.23 ± 2.36 / 16.31 ± 0.98,23.79 ± 2.00 / 26.55 ± 2.36,0.21 ± 0.86 / 25.66 ± 0.67,0.52 ± 1.05 / 25.59 ± 0.74,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-4-E4B'>google/gemma-4-E4B (val)</a>,🧠,3.82,N/A,7996157418.0,262144.0,8192.0,✓,✗,(✓),✓,17.43 ± 1.61 / 41.99 ± 1.29,30.42 ± 1.37 / 27.17 ± 0.95,1.03 ± 2.44 / 49.11 ± 1.33,46.74 ± 3.01 / 20.92 ± 2.37,23.38 ± 0.69 / 24.83 ± 0.84,6.43 ± 1.58 / 29.92 ± 1.09,-0.57 ± 1.87 / 24.49 ± 1.36,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/LiquidAI/LFM2-700M'>LiquidAI/LFM2-700M</a>,📝,3.82,1.98,742489344.0,65536.0,128000.0,✗,✗,(✓),✓,14.32 ± 2.07 / 28.42 ± 2.32,30.18 ± 1.39 / 25.84 ± 1.23,0.60 ± 1.55 / 35.10 ± 1.36,21.85 ± 0.78 / 0.25 ± 0.26,31.09 ± 0.21 / 36.22 ± 0.24,7.11 ± 0.94 / 25.13 ± 0.82,1.67 ± 0.94 / 25.04 ± 0.41,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Preview</a>,🧠,3.82,N/A,2611528704.0,128000.0,4096.0,✓,✗,(✓),✓,15.06 ± 5.03 / 26.53 ± 5.24,14.34 ± 5.21 / 14.25 ± 4.07,3.28 ± 1.62 / 47.70 ± 3.45,41.44 ± 1.67 / 19.30 ± 1.13,28.95 ± 5.48 / 30.47 ± 6.62,2.26 ± 1.22 / 26.69 ± 0.78,1.08 ± 0.75 / 24.98 ± 0.34,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,16.15.0.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview</a>,📝,3.84,0.0,2611528704.0,128000.0,4096.0,✓,✗,(✓),✓,4.91 ± 4.61 / 21.51 ± 4.25,17.06 ± 3.35 / 16.35 ± 2.16,3.86 ± 1.72 / 44.10 ± 4.94,46.77 ± 1.25 / 19.98 ± 1.06,31.03 ± 0.36 / 35.56 ± 0.60,1.42 ± 1.13 / 27.00 ± 0.75,-0.06 ± 1.03 / 25.82 ± 0.81,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,16.15.0.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/meta-llama/Llama-3.2-1B'>meta-llama/Llama-3.2-1B</a>,🧠,3.84,N/A,1235814400.0,128256.0,131072.0,✓,✗,(✓),✓,25.19 ± 4.37 / 46.68 ± 4.57,21.10 ± 4.10 / 20.16 ± 3.35,-0.00 ± 2.02 / 46.66 ± 1.72,26.37 ± 3.28 / 9.08 ± 2.32,30.99 ± 3.57 / 34.36 ± 3.92,1.44 ± 1.05 / 26.04 ± 0.80,0.16 ± 1.30 / 25.21 ± 0.88,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct</a>,📝,3.88,59.23,1235814400.0,128256.0,131072.0,✓,✗,(✓),✓,12.33 ± 2.82 / 36.03 ± 2.12,37.68 ± 1.93 / 27.55 ± 1.66,2.59 ± 1.76 / 39.64 ± 3.22,11.48 ± 1.97 / 0.00 ± 0.00,31.75 ± 0.29 / 35.24 ± 0.51,0.04 ± 1.11 / 23.88 ± 1.05,-0.34 ± 1.08 / 24.53 ± 0.72,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-4-E2B'>google/gemma-4-E2B (val)</a>,🧠,4.02,N/A,5123178979.0,262144.0,8192.0,✓,✗,(✓),✓,16.88 ± 2.76 / 38.68 ± 2.04,13.70 ± 1.03 / 13.59 ± 0.88,-2.65 ± 3.15 / 45.70 ± 1.26,41.83 ± 1.79 / 17.51 ± 1.95,20.99 ± 0.94 / 22.32 ± 1.20,10.71 ± 1.40 / 32.62 ± 1.01,-1.52 ± 1.83 / 23.67 ± 1.26,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it</a>,📝,4.09,4.51,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,21.54 ± 5.49 / 35.15 ± 5.96,12.08 ± 4.79 / 13.97 ± 3.07,0.35 ± 1.39 / 34.27 ± 1.62,11.18 ± 0.67 / 0.02 ± 0.02,28.39 ± 2.67 / 32.51 ± 3.56,0.63 ± 0.91 / 23.15 ± 1.27,0.18 ± 1.17 / 25.20 ± 0.88,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct</a>,📝,4.09,17.14,107908288.0,65536.0,262144.0,✓,✗,(✓),✓,5.47 ± 5.60 / 24.14 ± 5.95,18.31 ± 1.30 / 17.38 ± 1.14,-0.30 ± 0.86 / 33.42 ± 0.28,21.35 ± 1.16 / 6.41 ± 0.99,29.64 ± 1.34 / 33.21 ± 1.76,0.98 ± 0.90 / 24.16 ± 0.73,-0.68 ± 0.74 / 24.60 ± 0.59,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.14.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base</a>,🧠,4.11,N/A,107908288.0,65536.0,262144.0,✓,✗,(✓),✓,22.04 ± 5.90 / 35.87 ± 6.58,19.80 ± 1.35 / 19.24 ± 1.18,-0.37 ± 0.73 / 33.36 ± 0.26,20.65 ± 1.43 / 6.82 ± 0.85,22.76 ± 1.49 / 25.41 ± 1.74,-0.22 ± 1.33 / 22.19 ± 0.83,0.34 ± 0.99 / 24.83 ± 0.37,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.14.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/PleIAs/Pleias-350m-Preview'>PleIAs/Pleias-350m-Preview</a>,🧠,4.12,N/A,353424384.0,65536.0,2048.0,✓,✗,(✓),✓,15.41 ± 3.86 / 35.43 ± 4.05,25.99 ± 1.99 / 24.64 ± 1.83,0.09 ± 1.59 / 34.93 ± 1.93,17.79 ± 1.84 / 7.15 ± 0.64,22.33 ± 0.78 / 24.89 ± 0.84,-1.59 ± 0.93 / 22.53 ± 0.44,-0.58 ± 0.54 / 24.33 ± 0.53,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M'>HuggingFaceTB/SmolLM2-360M</a>,🧠,4.16,N/A,361821120.0,49152.0,8192.0,✓,✗,(✓),✓,10.29 ± 5.54 / 26.69 ± 4.54,20.40 ± 1.20 / 18.24 ± 1.20,0.00 ± 0.00 / 33.30 ± 0.27,20.22 ± 1.00 / 9.18 ± 0.56,24.81 ± 4.62 / 26.90 ± 5.27,0.52 ± 0.98 / 21.93 ± 0.37,0.17 ± 0.42 / 24.90 ± 0.35,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-3-270m'>google/gemma-3-270m</a>,🧠,4.20,N/A,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,18.80 ± 4.78 / 32.30 ± 3.89,20.03 ± 5.22 / 19.42 ± 4.56,1.18 ± 0.78 / 33.66 ± 0.48,20.19 ± 1.48 / 6.76 ± 0.95,21.85 ± 0.84 / 24.55 ± 1.11,-1.56 ± 0.78 / 22.99 ± 0.41,-0.99 ± 1.41 / 25.13 ± 0.54,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M-Instruct'>HuggingFaceTB/SmolLM2-360M-Instruct</a>,📝,4.26,14.14,361821120.0,49152.0,8192.0,✓,✗,(✓),✓,2.00 ± 1.93 / 18.70 ± 2.24,18.69 ± 1.72 / 18.25 ± 1.82,0.51 ± 1.34 / 33.38 ± 0.31,10.77 ± 0.74 / 0.00 ± 0.00,25.97 ± 2.21 / 28.42 ± 2.59,-0.45 ± 1.23 / 23.88 ± 1.06,0.20 ± 0.87 / 25.17 ± 0.80,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M-Instruct'>HuggingFaceTB/SmolLM2-135M-Instruct</a>,📝,4.35,0.01,134515008.0,49152.0,8192.0,✓,✗,(✓),✓,4.28 ± 2.56 / 23.38 ± 2.83,13.64 ± 1.55 / 13.64 ± 1.40,1.27 ± 1.67 / 40.21 ± 3.22,4.80 ± 0.77 / 0.00 ± 0.00,25.21 ± 2.92 / 27.40 ± 3.46,0.38 ± 0.78 / 25.28 ± 0.99,0.96 ± 1.01 / 25.58 ± 0.62,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M'>HuggingFaceTB/SmolLM2-135M</a>,🧠,4.47,N/A,134515008.0,49152.0,8192.0,✓,✗,(✓),✓,-1.23 ± 3.45 / 20.09 ± 3.16,18.93 ± 1.42 / 18.65 ± 1.50,-0.68 ± 1.58 / 34.45 ± 1.27,4.89 ± 0.67 / 0.95 ± 0.56,21.61 ± 2.57 / 23.14 ± 3.10,-0.52 ± 1.04 / 23.40 ± 0.88,0.15 ± 0.85 / 25.63 ± 0.59,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/PleIAs/Baguettotron'>PleIAs/Baguettotron@refs/pr/6#no-thinking</a>,📝,4.55,2.54,320956992.0,65536.0,4096.0,✓,✗,(✓),✓,3.39 ± 2.44 / 21.29 ± 3.46,14.27 ± 3.24 / 13.88 ± 2.95,-0.28 ± 0.54 / 33.32 ± 0.30,6.55 ± 0.55 / 0.00 ± 0.00,19.23 ± 1.67 / 22.52 ± 1.92,0.35 ± 1.18 / 25.29 ± 1.05,-0.45 ± 0.37 / 25.86 ± 0.58,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.14.0.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/AIDC-AI/Marco-Mini-Global-Base'>AIDC-AI/Marco-Mini-Global-Base (val)</a>,📝,4.60,1.7,17406164992.0,151936.0,32768.0,✓,✗,(✓),✓,2.82 ± 1.26 / 22.34 ± 1.64,13.07 ± 1.26 / 10.57 ± 0.98,0.00 ± 0.00 / 33.74 ± 0.46,1.94 ± 0.13 / 0.00 ± 0.00,17.25 ± 0.25 / 19.97 ± 0.29,-0.31 ± 1.45 / 24.77 ± 1.38,4.37 ± 1.20 / 27.15 ± 1.02,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/PleIAs/Monad'>PleIAs/Monad</a>,🧠,4.94,N/A,56656128.0,8192.0,2048.0,✓,✗,(✓),✓,1.89 ± 1.90 / 20.37 ± 2.00,0.06 ± 0.09 / 0.05 ± 0.06,-0.48 ± 0.71 / 33.47 ± 0.46,3.42 ± 0.26 / 0.00 ± 0.00,9.42 ± 0.19 / 9.95 ± 0.19,-0.20 ± 1.14 / 22.93 ± 0.94,-0.48 ± 1.30 / 24.55 ± 0.84,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.14.0.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8 (val)</a>,📝,5.11,0.06,30491811840.0,131072.0,262144.0,✓,✗,✗,✓,10.75 ± 7.27 / 27.55 ± 6.86,0.00 ± 0.00 / 0.00 ± 0.00,0.00 ± 0.00 / 33.74 ± 0.46,0.00 ± 0.00 / 0.00 ± 0.00,0.00 ± 0.00 / 0.00 ± 0.00,0.00 ± 0.00 / 19.34 ± 1.12,0.00 ± 0.00 / 26.41 ± 0.87,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/jhu-clsp/mmBERT-small'>jhu-clsp/mmBERT-small</a>,🔍,-,N/A,140642306.0,256000.0,8192.0,✓,✗,(✓),✓,40.77 ± 4.13 / 60.03 ± 2.82,70.12 ± 2.19 / 68.16 ± 2.30,43.47 ± 5.90 / 70.94 ± 3.32,27.43 ± 4.35 / 9.83 ± 2.34,-,-,-,16.1.1.dev0,16.1.1.dev0,16.1.1.dev0,16.1.1.dev0,-,-,-
<a href='https://hf.co/jhu-clsp/mmBERT-base'>jhu-clsp/mmBERT-base</a>,🔍,-,N/A,307531778.0,256000.0,8192.0,✓,✗,(✓),✓,50.98 ± 2.44 / 66.66 ± 1.79,72.40 ± 1.88 / 70.82 ± 1.85,49.53 ± 7.53 / 74.07 ± 4.08,43.85 ± 1.33 / 18.49 ± 1.33,-,-,-,16.0.1.dev0,16.0.1.dev0,16.0.1.dev0,16.0.1.dev0,-,-,-
<a href='https://hf.co/ibm-granite/granite-8b-code-base-4k'>ibm-granite/granite-8b-code-base-4k</a>,🧠,-,N/A,8054910976.0,49152.0,4096.0,✓,✗,(✓),✗,46.29 ± 5.59 / 61.56 ± 5.65,57.96 ± 1.61 / 51.58 ± 1.22,14.18 ± 1.71 / 51.05 ± 3.18,-,-,-,-,15.3.1.dev0,15.3.1.dev0,15.3.1.dev0,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-4.0-h-small'>ibm-granite/granite-4.0-h-small</a>,📝,-,2.75,32207337984.0,100352.0,131072.0,✓,✗,(✓),✗,54.15 ± 2.19 / 69.38 ± 1.32,67.06 ± 1.04 / 54.01 ± 3.16,43.34 ± 14.24 / 67.75 ± 11.45,55.30 ± 2.23 / 29.22 ± 1.25,-,56.93 ± 1.17 / 67.49 ± 0.89,73.91 ± 1.27 / 80.18 ± 1.04,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,-,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/ibm-granite/granite-3b-code-instruct-2k'>ibm-granite/granite-3b-code-instruct-2k</a>,📝,-,?,3482503680.0,49152.0,2048.0,✓,✗,(✓),✗,-,-,10.07 ± 1.87 / 49.27 ± 4.16,23.93 ± 4.02 / 12.36 ± 2.09,-,5.55 ± 1.48 / 28.11 ± 1.31,1.34 ± 0.98 / 25.87 ± 0.91,-,-,15.2.0.dev0,15.2.0.dev0,-,15.2.0.dev0,15.2.0.dev0
<a href='https://hf.co/ibm-granite/granite-3b-code-base-2k'>ibm-granite/granite-3b-code-base-2k</a>,🧠,-,N/A,3482503680.0,49152.0,2048.0,✓,✗,(✓),✗,38.35 ± 5.78 / 58.29 ± 4.02,48.96 ± 1.85 / 43.93 ± 1.51,7.73 ± 2.77 / 49.19 ± 4.85,31.06 ± 3.43 / 15.34 ± 1.81,-,3.37 ± 0.72 / 27.35 ± 0.58,2.84 ± 1.71 / 26.80 ± 1.24,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,-,15.2.0.dev0,15.2.0.dev0
<a href='https://hf.co/ibm-granite/granite-4.0-h-tiny'>ibm-granite/granite-4.0-h-tiny</a>,📝,-,0.09,6939037248.0,100352.0,131072.0,✓,✗,(✓),✗,43.07 ± 2.78 / 61.46 ± 1.91,57.63 ± 1.04 / 44.02 ± 2.61,29.29 ± 7.32 / 59.03 ± 6.83,31.58 ± 3.61 / 5.70 ± 2.58,-,40.28 ± 1.35 / 55.09 ± 0.98,40.11 ± 3.36 / 54.35 ± 2.85,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,-,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/ibm-granite/granite-34b-code-instruct'>ibm-granite/granite-34b-code-instruct</a>,📝,-,?,33715603456.0,49152.0,8192.0,✓,✗,(✓),✗,46.69 ± 3.61 / 63.23 ± 2.48,54.82 ± 0.88 / 47.50 ± 1.35,8.94 ± 4.33 / 39.05 ± 4.28,59.52 ± 1.11 / 32.15 ± 0.78,-,19.53 ± 0.93 / 38.55 ± 0.92,11.14 ± 0.98 / 31.78 ± 0.91,15.8.2.dev0,15.8.2.dev0,15.8.2.dev0,15.8.2.dev0,-,15.8.2.dev0,15.8.2.dev0
<a href='https://hf.co/ibm-granite/granite-34b-code-base'>ibm-granite/granite-34b-code-base</a>,🧠,-,N/A,33715603456.0,49152.0,8192.0,✓,✗,(✓),✗,45.15 ± 4.85 / 60.04 ± 4.72,58.29 ± 1.24 / 53.89 ± 1.41,17.71 ± 3.07 / 49.14 ± 4.78,65.48 ± 1.31 / 37.45 ± 1.46,-,20.07 ± 0.93 / 40.12 ± 0.78,11.40 ± 0.67 / 33.17 ± 0.59,15.8.2.dev0,15.8.2.dev0,15.8.2.dev0,15.8.2.dev0,-,15.8.2.dev0,15.8.2.dev0
<a href='https://hf.co/ibm-granite/granite-3.0-8b-instruct'>ibm-granite/granite-3.0-8b-instruct</a>,📝,-,?,8170848256.0,49155.0,4096.0,✓,✗,(✓),✗,50.79 ± 1.45 / 66.25 ± 1.36,-,-,-,-,-,-,15.3.1.dev0,-,-,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-3.0-8b-base'>ibm-granite/granite-3.0-8b-base</a>,🧠,-,N/A,8170835968.0,49152.0,4096.0,✓,✗,(✓),✗,57.84 ± 3.59 / 71.20 ± 2.77,50.43 ± 1.80 / 41.26 ± 3.08,22.58 ± 5.59 / 53.17 ± 6.23,61.90 ± 2.37 / 34.32 ± 1.77,-,-,-,15.3.1.dev0,15.3.1.dev0,15.3.1.dev0,15.3.1.dev0,-,-,-
<a href='https://hf.co/ibm-granite/granite-20b-code-instruct'>ibm-granite/granite-20b-code-instruct</a>,📝,-,?,20066993152.0,49152.0,8192.0,✓,✗,(✓),✗,31.95 ± 2.77 / 44.85 ± 2.26,52.52 ± 1.03 / 38.56 ± 1.88,8.44 ± 0.81 / 45.82 ± 2.78,52.32 ± 0.92 / 26.06 ± 1.01,-,12.99 ± 0.81 / 34.22 ± 0.62,7.13 ± 0.79 / 29.26 ± 0.61,15.9.2.dev0,15.9.2.dev0,15.9.2.dev0,15.9.2.dev0,-,15.9.2.dev0,15.9.2.dev0
<a href='https://hf.co/ibm-granite/granite-20b-code-base'>ibm-granite/granite-20b-code-base</a>,🧠,-,N/A,20066993152.0,49152.0,8192.0,✓,✗,(✓),✗,43.56 ± 4.51 / 55.80 ± 5.69,57.77 ± 1.09 / 50.54 ± 2.64,11.01 ± 3.88 / 45.96 ± 5.90,60.90 ± 0.81 / 32.74 ± 0.83,-,14.64 ± 0.84 / 35.96 ± 0.74,7.25 ± 0.97 / 29.21 ± 0.63,15.8.1.dev0,15.8.1.dev0,15.8.1.dev0,15.8.1.dev0,-,15.8.1.dev0,15.8.1.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07#high (zero-shot, val)</a>",🤔,-,?,?,100256.0,272000.0,✓,✗,✗,✓,56.56 ± 3.94 / 68.92 ± 2.79,69.35 ± 2.20 / 51.03 ± 2.33,38.48 ± 2.46 / 64.97 ± 0.96,49.51 ± 1.71 / 25.35 ± 2.10,-,77.58 ± 2.12 / 83.28 ± 1.61,52.58 ± 2.79 / 64.26 ± 2.08,15.16.0,15.16.0,15.16.0,15.16.0,-,15.16.0,15.16.0
<a href='https://hf.co/google/gemma-3n-E4B'>google/gemma-3n-E4B</a>,🧠,-,N/A,7849978192.0,262400.0,?,✓,✗,(✓),✓,48.24 ± 5.12 / 62.59 ± 3.91,54.13 ± 1.20 / 44.89 ± 2.92,28.59 ± 3.60 / 61.20 ± 2.84,68.37 ± 2.65 / 39.17 ± 2.48,-,42.30 ± 0.90 / 56.58 ± 0.71,31.74 ± 2.56 / 47.75 ± 2.14,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/google/gemma-3n-E2B-it'>google/gemma-3n-E2B-it</a>,📝,-,0.0,5439438272.0,262400.0,8192.0,✓,✗,(✓),✓,53.10 ± 2.60 / 68.30 ± 1.78,60.00 ± 1.54 / 39.66 ± 2.78,46.54 ± 1.43 / 72.40 ± 1.47,54.02 ± 1.68 / 26.61 ± 1.05,-,39.51 ± 0.80 / 54.63 ± 0.58,51.37 ± 1.43 / 63.44 ± 1.07,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,-,16.11.0.dev0,16.11.0.dev0
"xai/grok-3-mini-beta#high (zero-shot, val)</a>",🤔,-,?,?,?,131072.0,✓,✗,✗,✓,60.13 ± 2.64 / 68.68 ± 2.18,53.79 ± 2.37 / 41.08 ± 1.73,33.48 ± 2.68 / 61.55 ± 1.47,52.59 ± 1.58 / 27.20 ± 2.10,-,74.99 ± 2.08 / 81.33 ± 1.55,63.25 ± 2.54 / 71.95 ± 1.98,15.7.1.dev0,15.7.1.dev0,15.7.1.dev0,15.7.1.dev0,-,15.7.1.dev0,15.7.1.dev0
<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it (zero-shot)</a>,📝,-,0.24,27432406640.0,262144.0,8192.0,✓,✗,(✓),✓,52.16 ± 1.53 / 63.95 ± 1.14,57.38 ± 0.99 / 32.73 ± 0.67,35.40 ± 0.99 / 67.58 ± 0.50,47.91 ± 0.40 / 22.83 ± 0.49,-,61.51 ± 0.89 / 71.04 ± 0.64,59.46 ± 0.64 / 68.32 ± 0.54,15.8.1.dev0,15.8.1.dev0,15.8.1.dev0,15.8.1.dev0,-,15.8.1.dev0,15.8.1.dev0
<a href='https://hf.co/zai-org/GLM-4.5-Air'>zai-org/GLM-4.5-Air#no-thinking</a>,📝,-,?,110468824832.0,151552.0,131072.0,✓,✗,✗,✓,54.17 ± 2.35 / 69.01 ± 1.74,65.93 ± 1.45 / 61.39 ± 1.51,51.28 ± 2.44 / 75.19 ± 1.27,30.23 ± 2.32 / 0.00 ± 0.00,-,65.09 ± 0.95 / 73.10 ± 0.80,67.48 ± 0.86 / 74.65 ± 0.68,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,-,16.2.2.dev0,16.2.2.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07#minimal (zero-shot, val)</a>",🤔,-,?,?,100256.0,272000.0,✓,✗,✗,✓,43.08 ± 2.94 / 59.92 ± 1.69,52.88 ± 1.69 / 25.16 ± 1.01,35.39 ± 3.10 / 64.52 ± 1.78,45.11 ± 1.25 / 20.54 ± 1.14,-,49.32 ± 2.20 / 61.88 ± 1.71,46.81 ± 2.90 / 60.00 ± 2.13,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,-,15.15.0.dev0,15.15.0.dev0
